story_name,text_file,v3_path,event_id,event_type,time_order,start,end,text
EN_014_The_Ass_in_the_Lion's_Skin,datasets/IndianTales/texts/EN_014_The_Ass_in_the_Lion's_Skin.txt,datasets/IndianTales/json_v3/EN_014_The_Ass_in_the_Lion's_Skin_v3.json,1f9a626f-95f7-4b37-a1af-e58bc69b1f4a,RECOGNITION,4,1018,1225,"And when he knew him then to be an ass, the future Buddha pronounced the First Verse:
""This is not a lion's roaring,
Nor a tiger's, nor a panther's;
Dressed in a lion's skin,
'Tis a wretched ass that roars!"""
EN_014_The_Ass_in_the_Lion's_Skin,datasets/IndianTales/texts/EN_014_The_Ass_in_the_Lion's_Skin.txt,datasets/IndianTales/json_v3/EN_014_The_Ass_in_the_Lion's_Skin_v3.json,f5f7da49-803c-4103-9b2b-e82c902804ec,PUNISHMENT,5,1226,1362,"But when the villagers knew the creature to be an ass, they beat him till his bones broke; and, carrying off the lion's skin, went away."
EN_014_The_Ass_in_the_Lion's_Skin,datasets/IndianTales/texts/EN_014_The_Ass_in_the_Lion's_Skin.txt,datasets/IndianTales/json_v3/EN_014_The_Ass_in_the_Lion's_Skin_v3.json,10028978-bfe9-49b2-a32f-fbb786ca5cb7,TRANSFIGURATION,6,1363,1646,"Then the hawker came; and seeing the ass fallen into so bad a plight, pronounced the Second Verse:
""Long might the ass,
Clad in a lion's skin,
Have fed on the barley green.
But he brayed!
And that moment he came to ruin.""
And even whilst he was yet speaking the ass died on the spot!"
EN_015_The_Farmer_and_the_Money_lender,datasets/IndianTales/texts/EN_015_The_Farmer_and_the_Money_lender.txt,datasets/IndianTales/json_v3/EN_015_The_Farmer_and_the_Money_lender_v3.json,8808ecc7-0380-4d52-b1f6-374f0dc05d63,LACK,1,0,373,"There was once a farmer who suffered much at the hands of a money-lender. Good harvests, or bad, the farmer was always poor, the money-lender rich. At the last, when he hadn't a farthing left, farmer went to the money-lender's house, and said, ""You can't squeeze water from a stone, and as you have nothing to get by me now, you might tell me the secret of becoming rich.""
"
EN_015_The_Farmer_and_the_Money_lender,datasets/IndianTales/texts/EN_015_The_Farmer_and_the_Money_lender.txt,datasets/IndianTales/json_v3/EN_015_The_Farmer_and_the_Money_lender_v3.json,70c2747d-b80f-419e-a926-b424ad4c3c98,DEPARTURE,2,373,588,"""My friend,"" returned the money-lender, piously, ""riches come from Ram—ask him.""
""Thank you, I will!"" replied the simple farmer; so he prepared three girdle-cakes to last him on the journey, and set out to find Ram."
EN_015_The_Farmer_and_the_Money_lender,datasets/IndianTales/texts/EN_015_The_Farmer_and_the_Money_lender.txt,datasets/IndianTales/json_v3/EN_015_The_Farmer_and_the_Money_lender_v3.json,cd2a576a-09a9-440e-90bd-53c4dfa128f6,FIRST_FUNCTION_DONOR,3,856,1331,"At last, he came upon a poor man sitting under a tree, and finding out he was hungry, the kindly farmer gave him his last cake, and sitting down to rest beside him, entered into conversation.
""And where are you going?"" asked the poor man, at length.
""Oh, I have a long journey before me, for I am going to find Ram!"" replied the farmer. ""I don't suppose you could tell me which way to go?""
""Perhaps I can,"" said the poor man, smiling, ""for I am Ram! What do you want of me?""
"
EN_015_The_Farmer_and_the_Money_lender,datasets/IndianTales/texts/EN_015_The_Farmer_and_the_Money_lender.txt,datasets/IndianTales/json_v3/EN_015_The_Farmer_and_the_Money_lender_v3.json,635c76ce-a029-4e1b-b2ca-786f8f96e452,RECEIPT_OF_AGENT,4,1331,1590,"Then the farmer told the whole story, and Ram, taking pity on him, gave him a conch shell, and showed him how to blow it in a particular way, saying, ""Remember! whatever you wish for, you have only to blow the conch that way, and your wish will be fulfilled. "
EN_015_The_Farmer_and_the_Money_lender,datasets/IndianTales/texts/EN_015_The_Farmer_and_the_Money_lender.txt,datasets/IndianTales/json_v3/EN_015_The_Farmer_and_the_Money_lender_v3.json,87c57c53-469c-4fa6-b25b-4b9243b1a25a,TRICKERY,5,1903,2449,"Therefore he went over to the simple farmer's house, and congratulated him on his good fortune, in such cunning words, pretending to have heard all about it, that before long the farmer found himself telling the whole story—all except the secret of blowing the conch, for, with all his simplicity, the farmer was not quite such a fool as to tell that.
Nevertheless, the money-lender determined to have the conch by hook or by crook, and as he was villain enough not to stick at trifles, he waited for a favourable opportunity and stole the conch."
EN_015_The_Farmer_and_the_Money_lender,datasets/IndianTales/texts/EN_015_The_Farmer_and_the_Money_lender.txt,datasets/IndianTales/json_v3/EN_015_The_Farmer_and_the_Money_lender_v3.json,68fba474-711a-47cf-9395-5c6eb447edca,STRUGGLE,6,2780,3487,"Business is at a stand-still unless we make a bargain. Now, I promise to give you back your conch, and never to interfere with your using it, on one condition, which is this,—whatever you get from it, I am to get double.""
""Never!"" cried the farmer; ""that would be the old business all over again!""
""Not at all!"" replied the wily money-lender; ""you will have your share! Now, don't be a dog in the manger, for if you get all you want, what can it matter to you if I am rich or poor?""
At last, though it went sorely against the grain to be of any benefit to a money-lender, the farmer was forced to yield, and from that time, no matter what he gained by the power of the conch, the money-lender gained double."
EN_015_The_Farmer_and_the_Money_lender,datasets/IndianTales/texts/EN_015_The_Farmer_and_the_Money_lender.txt,datasets/IndianTales/json_v3/EN_015_The_Farmer_and_the_Money_lender_v3.json,f0f35fb7-01c1-4ea7-a372-904e1c5c7b2c,VICTORY,7,4000,4092,"He seized the conch, blew it loudly, and cried out, ""Oh, Ram! I wish to be blind of one eye!"
EN_015_The_Farmer_and_the_Money_lender,datasets/IndianTales/texts/EN_015_The_Farmer_and_the_Money_lender.txt,datasets/IndianTales/json_v3/EN_015_The_Farmer_and_the_Money_lender_v3.json,d16b94fa-f773-45b8-b71f-adaebaf1e00c,PUNISHMENT,8,4094,4267,"And so he was, in a twinkling, but the money-lender of course was blind of both, and in trying to steer his way between the two new wells, he fell into one, and was drowned."
EN_016_The_Prince_and_the_Fakir,datasets/IndianTales/texts/EN_016_The_Prince_and_the_Fakir.txt,datasets/IndianTales/json_v3/EN_016_The_Prince_and_the_Fakir_v3.json,3707d104-067b-41b8-a8ff-4c515f55f4bf,Initial Situation,1,759,1030,"The Fakir answered him, ""Oh King! If you have children, what will you give me?""
""Whatever you ask, Fakir,"" answered the King.
The Fakir said, ""Of goods and gold I have no lack, but I will say a prayer for you, and you will have two sons; one of those sons will be mine.""
"
EN_016_The_Prince_and_the_Fakir,datasets/IndianTales/texts/EN_016_The_Prince_and_the_Fakir.txt,datasets/IndianTales/json_v3/EN_016_The_Prince_and_the_Fakir_v3.json,d144cd87-c625-4e5d-aa58-25a566cf84cc,OTHER,2,759,1030,"The Fakir answered him, ""Oh King! If you have children, what will you give me?""
""Whatever you ask, Fakir,"" answered the King.
The Fakir said, ""Of goods and gold I have no lack, but I will say a prayer for you, and you will have two sons; one of those sons will be mine.""
"
EN_016_The_Prince_and_the_Fakir,datasets/IndianTales/texts/EN_016_The_Prince_and_the_Fakir.txt,datasets/IndianTales/json_v3/EN_016_The_Prince_and_the_Fakir_v3.json,fae1bdc3-649f-40f1-99e5-f327fb420c13,EXPOSURE,3,2329,2714,"The King's sons are sitting in the cellar eating their food; you go and fetch a grain from there; why should you take mine from me?"" On this the second ant let go and did not rob the first, but went off to where the King's sons were eating their food.
On hearing this the Fakir said, ""King! these are not your sons; go and bring those children who are eating their food in the cellar."""
EN_016_The_Prince_and_the_Fakir,datasets/IndianTales/texts/EN_016_The_Prince_and_the_Fakir.txt,datasets/IndianTales/json_v3/EN_016_The_Prince_and_the_Fakir_v3.json,163fb878-2d70-4e89-afd4-e7a0eefeef56,ABSENTATION,4,2760,2847,"The Fakir chose the eldest son and took him away, and set off with him on his journey. "
EN_016_The_Prince_and_the_Fakir,datasets/IndianTales/texts/EN_016_The_Prince_and_the_Fakir.txt,datasets/IndianTales/json_v3/EN_016_The_Prince_and_the_Fakir_v3.json,391df973-dc78-445b-a8c1-f007e20a0369,STRUGGLE,5,3319,3419,"Then the Fakir made a dash at the King's son, thinking to catch him and throw him into the caldron. "
EN_016_The_Prince_and_the_Fakir,datasets/IndianTales/texts/EN_016_The_Prince_and_the_Fakir.txt,datasets/IndianTales/json_v3/EN_016_The_Prince_and_the_Fakir_v3.json,e9edb04b-abd7-4156-9a61-0bd798818fe3,VICTORY,6,3515,4057,"Then the King's son, lifting the Fakir, gave him a jerk and threw him into the caldron, and he was burnt, and became roast meat. He then saw a key of the Fakir's lying there; he took this key and opened the door of the Fakir's house. Now many men were locked up in this house; two horses were standing there in a hut of the Fakir's; two greyhounds were tied up there; two simurgs were imprisoned, and two tigers also stood there. So the King's son let all the creatures go, and took them out of the house, and they all returned thanks to God."
EN_016_The_Prince_and_the_Fakir,datasets/IndianTales/texts/EN_016_The_Prince_and_the_Fakir.txt,datasets/IndianTales/json_v3/EN_016_The_Prince_and_the_Fakir_v3.json,8075b5d3-2c8b-488e-8e9c-2eb6e82859c0,VICTORY,7,4290,5057,"As he went along the road he saw above him a bald man, grazing a herd of calves, and this bald man called out to him, ""Fellow! can you fight at all?""
The King's son replied, ""When I was little I could fight a bit, and now, if any one wants to fight, I am not so unmanly as to turn my back. Come, I will fight you.""
The bald man said, ""If I throw you, you shall be my slave; and if you throw me, I will be your slave."" So they got ready and began to fight, and the King's son threw him.
On this the King's son said, ""I will leave my beasts here, my simurgs, tigers, and dogs, and horses; they will all stay here while I go to the city to see the sights. I appoint the tiger as guard over my property. And you are my slave, you, too, must stay here with my belongings."""
EN_016_The_Prince_and_the_Fakir,datasets/IndianTales/texts/EN_016_The_Prince_and_the_Fakir.txt,datasets/IndianTales/json_v3/EN_016_The_Prince_and_the_Fakir_v3.json,e895ff81-b451-4764-abf6-92692fec1c1f,WEDDING,8,5270,6436,"Now the King's daughter, who was sitting on the roof of the palace, saw his royal marks, and she said, ""This man is a king; when I marry, I will marry him and no other."" So she said to her father, ""My father; I wish to marry.""
""Good,"" said her father.
Then the King made a proclamation: ""Let all men, great and small, attend to-day in the hall of audience, for the King's daughter will to-day take a husband.""
All the men of the land assembled, and the traveller Prince also came, dressed in the Fakir's clothes, saying to himself, ""I must see this ceremony to-day."" He went in and sat down.
The King's daughter came out and sat in the balcony, and cast her glance round all the assembly. She noticed that the traveller Prince was sitting in the assembly in Fakir's attire.
The Princess said to her handmaiden, ""Take this dish of henna, go to that traveller dressed like a Fakir, and sprinkle scent on him from the dish.""
The handmaiden obeyed the Princess's order, went to him, and sprinkled the scent over him.
Then the people said, ""The slave-girl has made a mistake.""
But she replied, ""The slave-girl has made no mistake, 'tis her mistress has made the mistake."""
EN_016_The_Prince_and_the_Fakir,datasets/IndianTales/texts/EN_016_The_Prince_and_the_Fakir.txt,datasets/IndianTales/json_v3/EN_016_The_Prince_and_the_Fakir_v3.json,398fe9cf-5b7d-4343-abad-46576fe7d1b5,DIFFICULT_TASK,9,7086,7553,"The newly married Prince went to his tigers, and told his tigers and hounds to kill and bring in a great number of gazelles and hog-deer and markhor. Instantly they killed and brought in a great number. Then taking with him these spoils of the chase, the Prince came to the pool settled on as a meeting-place. The other Princes, sons-in-law of the King of that city, also assembled there; but they had brought in no game, and the new Prince had brought a great deal. "
EN_016_The_Prince_and_the_Fakir,datasets/IndianTales/texts/EN_016_The_Prince_and_the_Fakir.txt,datasets/IndianTales/json_v3/EN_016_The_Prince_and_the_Fakir_v3.json,3476d22b-ee70-4c4b-8530-fe88157133a5,TRANSFIGURATION,10,7683,8021,"Then the new Prince told him that in fact he, too, was a Prince. At this the King, his father-in-law, was greatly delighted and took him by the hand and embraced him. He seated him by himself, saying, ""O Prince, I return thanks that you have come here and become my son-in-law; I am very happy at this, and I make over my kingdom to you."""
EN_017_How_Sun_Moon_and_Wind_went_out_to_Dinner,datasets/IndianTales/texts/EN_017_How_Sun_Moon_and_Wind_went_out_to_Dinner.txt,datasets/IndianTales/json_v3/EN_017_How_Sun_Moon_and_Wind_went_out_to_Dinner_v3.json,d898aea9-1328-41fe-90c4-568fc8a02604,Initial Situation,1,0,587,"One day Sun, Moon, and Wind went out to dine with their uncle and aunts Thunder and Lightning. Their mother (one of the most distant Stars you see far up in the sky) waited alone for her children's return.
Now both Sun and Wind were greedy and selfish. They enjoyed the great feast that had been prepared for them, without a thought of saving any of it to take home to their mother—but the gentle Moon did not forget her. Of every dainty dish that was brought round, she placed a small portion under one of her beautiful long finger-nails, that Star might also have a share in the treat."
EN_017_How_Sun_Moon_and_Wind_went_out_to_Dinner,datasets/IndianTales/texts/EN_017_How_Sun_Moon_and_Wind_went_out_to_Dinner.txt,datasets/IndianTales/json_v3/EN_017_How_Sun_Moon_and_Wind_went_out_to_Dinner_v3.json,1ee83d98-83f5-48a1-a843-63edbe10866b,RETURN,2,588,748,"On their return, their mother, who had kept watch for them all night long with her little bright eye, said, ""Well, children, what have you brought home for me?"""
EN_017_How_Sun_Moon_and_Wind_went_out_to_Dinner,datasets/IndianTales/texts/EN_017_How_Sun_Moon_and_Wind_went_out_to_Dinner.txt,datasets/IndianTales/json_v3/EN_017_How_Sun_Moon_and_Wind_went_out_to_Dinner_v3.json,ac82b9ed-703a-4902-85e7-75bb19861d7d,VIOLATION,3,749,969,"Then Sun (who was eldest) said, ""I have brought nothing home for you. I went out to enjoy myself with my friends—not to fetch a dinner for my mother!"" And Wind said, ""Neither have I brought anything home for you, mother."
EN_017_How_Sun_Moon_and_Wind_went_out_to_Dinner,datasets/IndianTales/texts/EN_017_How_Sun_Moon_and_Wind_went_out_to_Dinner.txt,datasets/IndianTales/json_v3/EN_017_How_Sun_Moon_and_Wind_went_out_to_Dinner_v3.json,163979f6-4f75-4abf-9062-917da9af0f7b,DELIVERY,4,1088,1243,"But Moon said, ""Mother, fetch a plate, see what I have brought you."" And shaking her hands she showered down such a choice dinner as never was seen before."
EN_017_How_Sun_Moon_and_Wind_went_out_to_Dinner,datasets/IndianTales/texts/EN_017_How_Sun_Moon_and_Wind_went_out_to_Dinner.txt,datasets/IndianTales/json_v3/EN_017_How_Sun_Moon_and_Wind_went_out_to_Dinner_v3.json,be10ea1f-9050-4c77-8175-8c4f28c86f5d,PUNISHMENT,5,1244,1595,"Then Star turned to Sun and spoke thus, ""Because you went out to amuse yourself with your friends, and feasted and enjoyed yourself, without any thought of your mother at home—you shall be cursed. Henceforth, your rays shall ever be hot and scorching, and shall burn all that they touch. And men shall hate you, and cover their heads when you appear."""
EN_017_How_Sun_Moon_and_Wind_went_out_to_Dinner,datasets/IndianTales/texts/EN_017_How_Sun_Moon_and_Wind_went_out_to_Dinner.txt,datasets/IndianTales/json_v3/EN_017_How_Sun_Moon_and_Wind_went_out_to_Dinner_v3.json,0a6f3fa5-fdc1-48a5-b790-e0f63db54d8d,PUNISHMENT,6,1645,1859,"Then she turned to Wind and said, ""You also who forgot your mother in the midst of your selfish pleasures—hear your doom. You shall always blow in the hot dry weather, and shall parch and shrivel all living things."
EN_017_How_Sun_Moon_and_Wind_went_out_to_Dinner,datasets/IndianTales/texts/EN_017_How_Sun_Moon_and_Wind_went_out_to_Dinner.txt,datasets/IndianTales/json_v3/EN_017_How_Sun_Moon_and_Wind_went_out_to_Dinner_v3.json,5a614ad7-c201-4f74-a98e-22052766211f,TRANSFIGURATION,7,1990,2257,"But to Moon she said, ""Daughter, because you remembered your mother, and kept for her a share in your own enjoyment, from henceforth you shall be ever cool, and calm, and bright. No noxious glare shall accompany your pure rays, and men shall always call you 'blessed."
EN_018_How_the_Wicked_Sons_were_Duped,datasets/IndianTales/texts/EN_018_How_the_Wicked_Sons_were_Duped.txt,datasets/IndianTales/json_v3/EN_018_How_the_Wicked_Sons_were_Duped_v3.json,43c49f55-fcbd-4f0c-ac00-3cfa42fde213,Initial Situation,1,0,666,"A very wealthy old man, imagining that he was on the point of death, sent for his sons and divided his property among them. However, he did not die for several years afterwards; and miserable years many of them were. Besides the weariness of old age, the old fellow had to bear with much abuse and cruelty from his sons. Wretched, selfish ingrates! Previously they vied with one another in trying to please their father, hoping thus to receive more money, but now they had received their patrimony, they cared not how soon he left them—nay, the sooner the better, because he was only a needless trouble and expense. And they let the poor old man know what they felt."
EN_018_How_the_Wicked_Sons_were_Duped,datasets/IndianTales/texts/EN_018_How_the_Wicked_Sons_were_Duped.txt,datasets/IndianTales/json_v3/EN_018_How_the_Wicked_Sons_were_Duped_v3.json,05b1d3ae-be2f-4ba7-a8a1-daad5bcecaf1,RECEIPT_OF_AGENT,2,862,1233,"He did so; in a few days he visited the old man and put down four bags full of stones and gravel before him.
""Look here, friend,"" said he. ""Your sons will get to know of my coming here to-day, and will inquire about it. You must pretend that I came to discharge a long-standing debt with you, and that you are several thousands of rupees richer than you thought you were."
EN_018_How_the_Wicked_Sons_were_Duped,datasets/IndianTales/texts/EN_018_How_the_Wicked_Sons_were_Duped.txt,datasets/IndianTales/json_v3/EN_018_How_the_Wicked_Sons_were_Duped_v3.json,58865644-205b-4faa-9450-a28a362fb563,TRICKERY,3,1460,1663,When the young men got to hear of this further increase of wealth they began to be more attentive and pleasing to their father than ever before. And thus they continued to the day of the old man's demise
EN_018_How_the_Wicked_Sons_were_Duped,datasets/IndianTales/texts/EN_018_How_the_Wicked_Sons_were_Duped.txt,datasets/IndianTales/json_v3/EN_018_How_the_Wicked_Sons_were_Duped_v3.json,a3900c6c-ba8e-494a-8e91-5a4f9e98d399,EXPOSURE,4,1665,1745,"when the bags were greedily opened, and found to contain only stones and gravel!"
EN_019_The_Pigeon_and_the_Crow,datasets/IndianTales/texts/EN_019_The_Pigeon_and_the_Crow.txt,datasets/IndianTales/json_v3/EN_019_The_Pigeon_and_the_Crow_v3.json,0c7b0ff9-c646-4971-a590-a278b7f35148,VILLAINY,1,155,348,"A greedy Crow, flying near, saw all sorts of delicate food lying about in the kitchen, and fell a-hungering after it. ""How in the world can I get some?"" thought he? At last he hit upon a plan.
"
EN_019_The_Pigeon_and_the_Crow,datasets/IndianTales/texts/EN_019_The_Pigeon_and_the_Crow.txt,datasets/IndianTales/json_v3/EN_019_The_Pigeon_and_the_Crow_v3.json,3bc1c0e0-52c5-4188-8053-525dcb9e39d2,OTHER,2,438,578,"""What do you want, Mr. Crow? You and I don't feed alike.""
""Ah, but I like you and your ways! Let me be your chum, and let us feed together."""
EN_019_The_Pigeon_and_the_Crow,datasets/IndianTales/texts/EN_019_The_Pigeon_and_the_Crow.txt,datasets/IndianTales/json_v3/EN_019_The_Pigeon_and_the_Crow_v3.json,26cc939b-c1cc-4c07-bba6-0fc73809e33d,UNRECOGNIZED_ARRIVAL,3,997,1084,"The cook saw that his Pigeon had brought a friend, and hung up another basket for him.
"
EN_019_The_Pigeon_and_the_Crow,datasets/IndianTales/texts/EN_019_The_Pigeon_and_the_Crow.txt,datasets/IndianTales/json_v3/EN_019_The_Pigeon_and_the_Crow_v3.json,fbf47eae-2428-412d-b916-b31e7aa303e5,TRICKERY,4,1179,1411,"How the Crow longed for some! So there he lay, from early morn, groaning and making a great noise. Says the Pigeon to the Crow:
""Come, Sir Crow, and get your breakfast!""
""Oh dear! oh dear! I have such a fit of indigestion!"" says he."
EN_019_The_Pigeon_and_the_Crow,datasets/IndianTales/texts/EN_019_The_Pigeon_and_the_Crow.txt,datasets/IndianTales/json_v3/EN_019_The_Pigeon_and_the_Crow_v3.json,279a47de-e637-42fe-81b8-aef5f2ffc564,INTERDICTION,5,1412,1787,"""Nonsense! Crows never have indigestion,"" said the Pigeon. ""If you eat a lamp-wick, that stays in your stomach a little while; but anything else is digested in a trice, as soon as you eat it. Now do what I tell you; don't behave in this way just for seeing a little fish.""
""Why do you say that, master? I have indigestion.""
""Well, be careful,"" said the Pigeon, and flew away."
EN_019_The_Pigeon_and_the_Crow,datasets/IndianTales/texts/EN_019_The_Pigeon_and_the_Crow.txt,datasets/IndianTales/json_v3/EN_019_The_Pigeon_and_the_Crow_v3.json,a2bece66-3d01-4303-be10-ccff45f1ad2e,VIOLATION,6,1889,2018,"""Now's my time!"" thought Mr. Crow, and alighted on a dish containing some dainty food. Click! The cook heard it, and looked round"
EN_019_The_Pigeon_and_the_Crow,datasets/IndianTales/texts/EN_019_The_Pigeon_and_the_Crow.txt,datasets/IndianTales/json_v3/EN_019_The_Pigeon_and_the_Crow_v3.json,d7078148-ed25-49d4-9a0d-49f697f12629,PUNISHMENT,7,2020,2323,"Ah! he caught the Crow, and plucked all the feathers out of his head, all but one tuft; he powdered ginger and cummin, mixed it up with butter-milk, and rubbed it well all over the bird's body.
""That's for spoiling my master's dinner and making me throw it away!"" said he, and threw him into his basket."
EN_019_The_Pigeon_and_the_Crow,datasets/IndianTales/texts/EN_019_The_Pigeon_and_the_Crow.txt,datasets/IndianTales/json_v3/EN_019_The_Pigeon_and_the_Crow_v3.json,06ef08c1-7332-41ac-a5b6-dfe7af50eb6e,EXPOSURE,8,2423,3087,"He made great game of him, and repeated a verse of poetry:
""Who is this tufted crane I see
Lying where he's no right to be?
Come out! my friend, the crow is near,
And he may do you harm, I fear!""
To this the Crow answered with another:
""No tufted crane am I—no, no!
I'm nothing but a greedy crow.
I would not do as I was told,
So now I'm plucked, as you behold.""
And the Pigeon rejoined with a third verse:
""You'll come to grief again, I know—
It is your nature to do so;
If people make a dish of meat,
'Tis not for little birds to eat.""
Then the Pigeon flew away, saying: ""I can't live with this creature any longer."" And the Crow lay there groaning till he died."
EN_020_The_Demon_with_the_Matted_Hair,datasets/IndianTales/texts/EN_020_The_Demon_with_the_Matted_Hair.txt,datasets/IndianTales/json_v3/EN_020_The_Demon_with_the_Matted_Hair_v3.json,57e5d317-faa3-4f89-be4c-199adec6b71b,Initial Situation,1,0,512,"Once upon a time, when Brahmadatta was King of Benares, the Bodhisatta was born as son of his chief queen. On his name-day they asked 800 Brahmans, having satisfied them with all their desires, about his lucky marks. The Brahmans who had skill in divining from such marks beheld the excellence of his, and made answer:
""Full of goodness, great King, is your son, and when you die he will become king; he shall be famous and renowned for his skill with the five weapons, and shall be the chief man in all India."" "
EN_020_The_Demon_with_the_Matted_Hair,datasets/IndianTales/texts/EN_020_The_Demon_with_the_Matted_Hair.txt,datasets/IndianTales/json_v3/EN_020_The_Demon_with_the_Matted_Hair_v3.json,70bb1286-4f32-4ee4-abd5-2e611f1e686c,RECEIPT_OF_AGENT,2,1073,1277,"The lad departed, and was educated by this teacher; he received the Five Weapons from him as a gift, bade him farewell, and leaving Takkasila, he began his journey to Benares, armed with the Five Weapons."
EN_020_The_Demon_with_the_Matted_Hair,datasets/IndianTales/texts/EN_020_The_Demon_with_the_Matted_Hair.txt,datasets/IndianTales/json_v3/EN_020_The_Demon_with_the_Matted_Hair_v3.json,70801d15-0292-4aac-89d6-517f5be36fe9,INTERDICTION,3,1278,1571,"On his way he came to a forest inhabited by the Demon with the Matted Hair. At the entering in of the forest some men saw him, and cried out:
""Hullo, young sir, keep clear of that wood! There's a Demon in it called he of the Matted Hair: he kills every man he sees!"" And they tried to stop him"
EN_020_The_Demon_with_the_Matted_Hair,datasets/IndianTales/texts/EN_020_The_Demon_with_the_Matted_Hair.txt,datasets/IndianTales/json_v3/EN_020_The_Demon_with_the_Matted_Hair_v3.json,c49ffbdf-3692-4acb-91c4-516f96ad35a2,VIOLATION,4,1573,1666,"But the Bodhisatta, having confidence in himself, went straight on, fearless as a maned lion."
EN_020_The_Demon_with_the_Matted_Hair,datasets/IndianTales/texts/EN_020_The_Demon_with_the_Matted_Hair.txt,datasets/IndianTales/json_v3/EN_020_The_Demon_with_the_Matted_Hair_v3.json,3d86fb2c-b0b4-4210-b738-3f6abf8b5d40,STRUGGLE,5,2192,2767,"With this menace, he fitted to his bow an arrow dipped in deadly poison, and let fly. The arrow stuck fast in the Demon's hair. Then he shot and shot, till he had shot away fifty arrows; and they all stuck in the Demon's hair. The Demon snapped them all off short, and threw them down at his feet; then came up to the Bodhisatta, who drew his sword and struck the Demon, threatening him the while. His sword—it was three-and-thirty inches long—stuck in the Demon's hair! The Bodhisatta struck him with his spear—that stuck too! He struck him with his club—and that stuck too!"
EN_020_The_Demon_with_the_Matted_Hair,datasets/IndianTales/texts/EN_020_The_Demon_with_the_Matted_Hair.txt,datasets/IndianTales/json_v3/EN_020_The_Demon_with_the_Matted_Hair_v3.json,deb64bcd-3be1-484d-9605-c171f7ab99ea,STRUGGLE,6,3073,3437,"Thus did he declare his resolve, and with a shout he hit at the Demon with his right hand. It stuck fast in his hair! He hit him with his left hand—that stuck too! With his right foot he kicked him—that stuck too; then with his left—and that stuck too! Then he butted at him with his head, crying, ""I'll pound you to powder!"" and his head stuck fast like the rest."
EN_020_The_Demon_with_the_Matted_Hair,datasets/IndianTales/texts/EN_020_The_Demon_with_the_Matted_Hair.txt,datasets/IndianTales/json_v3/EN_020_The_Demon_with_the_Matted_Hair_v3.json,bc7440d2-d9da-4ea7-b9a0-56ec89ff8a73,TRICKERY,7,3822,4184,"He was powerless to eat the man, but asked him: ""Why is it, young sir, that you are not frightened to death?""
""Why should I fear, Demon?"" replied he. ""In one life a man can die but once. Besides, in my belly is a thunderbolt; if you eat me, you will never be able to digest it; this will tear your inwards into little bits, and kill you: so we shall both perish."
EN_020_The_Demon_with_the_Matted_Hair,datasets/IndianTales/texts/EN_020_The_Demon_with_the_Matted_Hair.txt,datasets/IndianTales/json_v3/EN_020_The_Demon_with_the_Matted_Hair_v3.json,0cf2581c-48d8-4909-bc44-48fe5d3e4453,VICTORY,8,4491,5714,"I'll let him go!"" So, being frightened to death, he let go the Bodhisatta, saying:
""Young sir, you are a lion of a man! I will not eat you up. I set you free from my hands, as the moon is disgorged from the jaws of Rāhu after the eclipse. Go back to the company of your friends and relations!""
And the Bodhisatta said: ""Demon, I will go, as you say. You were born a Demon, cruel, blood-bibbing, devourer of the flesh and gore of others, because you did wickedly in former lives. If you still go on doing wickedly, you will go from darkness to darkness. But now that you have seen me you will find it impossible to do wickedly. Taking the life of living creatures causes birth, as an animal, in the world of Petas, or in the body of an Asura, or, if one is reborn as a man, it makes his life short."" With this and the like monition he told him the disadvantage of the five kinds of wickedness, and the profit of the five kinds of virtue, and frightened the Demon in various ways, discoursing to him until he subdued him and made him self-denying, and established him in the five kinds of virtue; he made him worship the deity to whom offerings were made in that wood; and having carefully admonished him, departed out of it."
jp_001,datasets/Japanese/texts/jp_001.txt,datasets/Japanese/json_v3/jp_001_v3.json,2f1cf27f-05b9-4e4d-a353-a89e8d953460,OTHER,1,111,176,"川上かわかみから、大きな桃ももが一つ、
「ドンブラコッコ、スッコッコ。
ドンブラコッコ、スッコッコ。」
　と流ながれて来きました。"
jp_001,datasets/Japanese/texts/jp_001.txt,datasets/Japanese/json_v3/jp_001_v3.json,4a2077ea-33d9-47e7-9746-37d528db151e,TRANSFIGURATION,2,1007,1088,"桃ももはぽんと中から二つに割われて、
「おぎゃあ、おぎゃあ。」
　と勇いさましいうぶ声こえを上あげながら、かわいらしい赤あかさんが元気げんきよくとび出だしました。"
jp_001,datasets/Japanese/texts/jp_001.txt,datasets/Japanese/json_v3/jp_001_v3.json,67a4a2c7-0d78-46a8-a6f1-a8338d1e9c5f,BRANDING,3,1740,1813,"桃太郎ももたろうは十五になりました。
　もうそのじぶんには、日本にほんの国中くにじゅうで、桃太郎ももたろうほど強つよいものはないようになりました。"
jp_001,datasets/Japanese/texts/jp_001.txt,datasets/Japanese/json_v3/jp_001_v3.json,3ad0017f-f239-4989-b018-3698833b2978,MEDIATION,4,1874,2102,"ほうぼう外国がいこくの島々しまじまをめぐって帰かえって来きた人があって、いろいろめずらしい、ふしぎなお話はなしをした末すえに、
「もう何年なんねんも何年なんねんも船ふねをこいで行くと、遠とおい遠とおい海うみのはてに、鬼おにが島しまという所ところがある。悪わるい鬼おにどもが、いかめしいくろがねのお城しろの中に住すんで、ほうぼうの国くにからかすめ取とった貴とうとい宝物たからものを守まもっている。」
　と言いいました。
　桃太郎ももたろうはこの話はなしをきく"
